regionID,region,Provincia,Distrito,Comuna,Lista,NºenVoto,Pacto,SubPacto,Partido,votosComuna
8,DEL BIOBIO,CONCEPCION,20,CORONEL,S,58,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,1484
5,DE VALPARAISO,QUILLOTA,6,HIJUELAS,G,11,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,74
6,DEL LIBERTADOR BDO. O'HIGGINS,CARDENAL CARO,16,PICHILEMU,H,11,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,574
5,DE VALPARAISO,PETORCA,6,PETORCA,H,18,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,42
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LAS CONDES,H,24,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,2436
7,DEL MAULE,TALCA,17,SAN RAFAEL,B,4,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,168
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,LAMPA,C,14,PACTO PODER ECOLOGISTA Y CIUDADANO,,INDEPENDIENTE,135
14,DE LOS RIOS,VALDIVIA,24,LANCO,H,15,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,70
5,DE VALPARAISO,VALPARAISO,6,QUINTERO,O,34,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,PARTIDO PROGRESISTA ,183
8,DEL BIOBIO,CONCEPCION,20,HUALPEN,S,56,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,693
10,DE LOS LAGOS,OSORNO,25,PUERTO OCTAY,L,31,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,87
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,PEÑALOLEN,L,42,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,712
9,DE LA ARAUCANIA,MALLECO,22,COLLIPULLI,G,12,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,PARTIDO RADICAL SOCIALDEMOCRATA,547
13,METROPOLITANA DE SANTIAGO,CORDILLERA,12,SAN JOSE DE MAIPO,S,35,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,123
5,DE VALPARAISO,QUILLOTA,6,LA CRUZ,B,8,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,816
7,DEL MAULE,CURICO,17,ROMERAL,H,15,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,288
5,DE VALPARAISO,VALPARAISO,7,VIÑA DEL MAR,I,37,PACTO CHILE QUIERE AMPLITUD,,AMPLITUD,134
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LA REINA,B,11,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,627
10,DE LOS LAGOS,LLANQUIHUE,25,FRUTILLAR,S,32,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,INDEPENDIENTE,25
9,DE LA ARAUCANIA,CAUTIN,23,TOLTEN,B,8,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,INDEPENDIENTE,181
8,DEL BIOBIO,BIOBIO,21,SAN ROSENDO,H,18,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,65
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,COLINA,J,25,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA ,1163
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,RECOLETA,O,49,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,PARTIDO PROGRESISTA ,335
1,DE TARAPACA,IQUIQUE,2,IQUIQUE,C,18,PACTO PODER ECOLOGISTA Y CIUDADANO,,PODER,93
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,LOLOL,O,22,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,INDEPENDIENTE,61
8,DEL BIOBIO,ÑUBLE,19,CHILLAN VIEJO,B,8,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,810
7,DEL MAULE,TALCA,17,RIO CLARO,B,8,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,INDEPENDIENTE,9
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,RECOLETA,L,40,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,3414
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,MACUL,S,59,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,315
9,DE LA ARAUCANIA,MALLECO,22,LUMACO,B,9,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,INDEPENDIENTE,71
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,RECOLETA,O,51,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,INDEPENDIENTE,216
4,DE COQUIMBO,ELQUI,5,LA SERENA,B,14,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,503
8,DEL BIOBIO,CONCEPCION,20,CHIGUAYANTE,H,21,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,441
9,DE LA ARAUCANIA,MALLECO,22,VICTORIA,B,7,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,172
13,METROPOLITANA DE SANTIAGO,SANTIAGO,12,LA FLORIDA,L,48,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,1380
13,METROPOLITANA DE SANTIAGO,SANTIAGO,12,LA FLORIDA,J,36,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO PRI E INDEPENDIENTES,INDEPENDIENTE,494
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,ÑUÑOA,S,79,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PCCH E INDEPENDIENTES,INDEPENDIENTE,2498
7,DEL MAULE,CURICO,17,HUALAÑE,H,18,PACTO CHILE VAMOS RN E INDEPENDIENTES,,INDEPENDIENTE,75
5,DE VALPARAISO,SAN ANTONIO,7,SAN ANTONIO,G,18,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,224
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,RANCAGUA,G,18,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,600
6,DEL LIBERTADOR BDO. O'HIGGINS,CARDENAL CARO,16,LA ESTRELLA,H,14,PACTO CHILE VAMOS RN E INDEPENDIENTES,,INDEPENDIENTE,19
7,DEL MAULE,TALCA,17,CUREPTO,L,24,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,120
10,DE LOS LAGOS,LLANQUIHUE,25,PUERTO VARAS,J,35,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,136
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,SANTA CRUZ,B,6,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,627
8,DEL BIOBIO,BIOBIO,21,MULCHEN,J,22,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA ,100
8,DEL BIOBIO,ÑUBLE,19,COIHUECO,H,15,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,204
5,DE VALPARAISO,SAN ANTONIO,7,EL TABO,G,14,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,18
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,MAIPU,J,53,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA ,73
10,DE LOS LAGOS,PALENA,26,FUTALEUFU,J,22,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO PRI E INDEPENDIENTES,INDEPENDIENTE,96
8,DEL BIOBIO,CONCEPCION,20,TALCAHUANO,B,12,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,430
10,DE LOS LAGOS,CHILOE,26,DALCAHUE,L,22,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,401
10,DE LOS LAGOS,LLANQUIHUE,26,PUERTO MONTT,H,41,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,550
2,DE ANTOFAGASTA,EL LOA,3,OLLAGUE,J,18,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO PRI E INDEPENDIENTES,INDEPENDIENTE,39
1,DE TARAPACA,DEL TAMARUGAL,2,POZO ALMONTE,B,7,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,250
9,DE LA ARAUCANIA,CAUTIN,22,VILCUN,L,25,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,322
15,ARICA Y PARINACOTA,ARICA,1,ARICA,S,109,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,249
10,DE LOS LAGOS,LLANQUIHUE,25,PUERTO VARAS,O,44,PACTO YO MARCO POR EL CAMBIO,SUBPACTO DEMOCRACIA REGIONAL E INDEPENDIENTES,DEMOCRACIA REGIONAL PATAGONICA ,68
5,DE VALPARAISO,LOS ANDES,6,LOS ANDES,G,14,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,PARTIDO RADICAL SOCIALDEMOCRATA,99
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,MAIPU,H,37,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,7220
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,ÑUÑOA,L,46,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,95
3,DE ATACAMA,CHAÑARAL,4,CHAÑARAL,G,15,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,42
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,SAN JOAQUIN,R,46,PACTO JUSTICIA Y TRANSPARENCIA,,UNION PATRIOTICA,148
15,ARICA Y PARINACOTA,ARICA,1,CAMARONES,S,29,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,55
3,DE ATACAMA,COPIAPO,4,COPIAPO,J,51,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA ,183
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,SAN MIGUEL,H,26,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,227
8,DEL BIOBIO,CONCEPCION,20,HUALQUI,S,31,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,719
7,DEL MAULE,CURICO,17,RAUCO,B,8,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,INDEPENDIENTE,178
13,METROPOLITANA DE SANTIAGO,CORDILLERA,12,SAN JOSE DE MAIPO,O,32,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,INDEPENDIENTE,12
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,SAN GREGORIO,S,20,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,3
9,DE LA ARAUCANIA,CAUTIN,23,TEMUCO,S,61,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,INDEPENDIENTE,2239
7,DEL MAULE,LINARES,18,LINARES,H,19,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,222
8,DEL BIOBIO,CONCEPCION,21,LOTA,,46,CANDIDATURA INDEPENDIENTE,,INDEPENDIENTE,217
10,DE LOS LAGOS,CHILOE,26,PUQUELDON,L,18,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,138
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,OLIVAR,L,21,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,152
7,DEL MAULE,CURICO,17,RAUCO,H,14,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,120
8,DEL BIOBIO,CONCEPCION,21,LOTA,B,10,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,1311
5,DE VALPARAISO,VALPARAISO,6,QUINTERO,B,4,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,29
10,DE LOS LAGOS,LLANQUIHUE,26,PUERTO MONTT,C,23,PACTO PODER ECOLOGISTA Y CIUDADANO,,INDEPENDIENTE,210
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,LO PRADO,B,5,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,542
8,DEL BIOBIO,CONCEPCION,20,SANTA JUANA,S,31,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,273
2,DE ANTOFAGASTA,ANTOFAGASTA,3,ANTOFAGASTA,K,66,PACTO CAMBIEMOS LA HISTORIA,,INDEPENDIENTE,128
7,DEL MAULE,CURICO,17,HUALAÑE,S,36,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,36
4,DE COQUIMBO,ELQUI,5,VICUÑA,N,36,PACTO NORTE VERDE,,INDEPENDIENTE,38
8,DEL BIOBIO,ÑUBLE,19,YUNGAY,G,15,PACTO CON LA FUERZA DEL FUTURO,"SUBPACTO IC, MAS REGION E INDEPENDIENTES",INDEPENDIENTE,188
4,DE COQUIMBO,LIMARI,5,RIO HURTADO,S,23,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,INDEPENDIENTE,62
8,DEL BIOBIO,CONCEPCION,20,TALCAHUANO,P,57,PACTO ALTERNATIVA DEMOCRATICA,SUBPACTO HUMANISTAS E INDEPENDIENTES,INDEPENDIENTE,241
8,DEL BIOBIO,CONCEPCION,20,CONCEPCION,L,55,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,245
8,DEL BIOBIO,CONCEPCION,20,TALCAHUANO,G,24,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,86
10,DE LOS LAGOS,LLANQUIHUE,25,PUERTO VARAS,G,23,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,78
7,DEL MAULE,CURICO,17,CURICO,O,46,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,PARTIDO PROGRESISTA ,182
15,ARICA Y PARINACOTA,ARICA,1,ARICA,B,19,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,831
10,DE LOS LAGOS,LLANQUIHUE,26,PUERTO MONTT,O,71,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,INDEPENDIENTE,85
9,DE LA ARAUCANIA,MALLECO,22,TRAIGUEN,L,30,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,322
15,ARICA Y PARINACOTA,PARINACOTA,1,GENERAL LAGOS,H,22,PACTO CHILE VAMOS RN E INDEPENDIENTES,,INDEPENDIENTE,67
9,DE LA ARAUCANIA,CAUTIN,23,GORBEA,L,31,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,276
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,SAN JOAQUIN,G,13,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,PARTIDO RADICAL SOCIALDEMOCRATA,82
8,DEL BIOBIO,CONCEPCION,20,TALCAHUANO,O,55,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,INDEPENDIENTE,290
8,DEL BIOBIO,ÑUBLE,19,PINTO,J,22,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,57
5,DE VALPARAISO,MARGA MARGA,6,VILLA ALEMANA,L,38,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,874
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,PROVIDENCIA,H,28,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,292
4,DE COQUIMBO,ELQUI,5,LA HIGUERA,H,15,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,85
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,MOSTAZAL,H,16,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,239
7,DEL MAULE,CURICO,17,HUALAÑE,P,31,PACTO ALTERNATIVA DEMOCRATICA,SUBPACTO HUMANISTAS E INDEPENDIENTES,PARTIDO HUMANISTA,28
6,DEL LIBERTADOR BDO. O'HIGGINS,CARDENAL CARO,16,PAREDONES,B,6,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,INDEPENDIENTE,214
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,OLIVAR,L,22,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,82
9,DE LA ARAUCANIA,CAUTIN,23,VILLARRICA,S,28,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,282
13,METROPOLITANA DE SANTIAGO,CORDILLERA,12,SAN JOSE DE MAIPO,H,20,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,472
9,DE LA ARAUCANIA,CAUTIN,22,GALVARINO,O,28,PACTO YO MARCO POR EL CAMBIO,SUBPACTO WALLMAPUWEN E INDEPENDIENTES,INDEPENDIENTE,128
6,DEL LIBERTADOR BDO. O'HIGGINS,CARDENAL CARO,16,MARCHIGUE,H,10,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,242
9,DE LA ARAUCANIA,CAUTIN,23,CHOLCHOL,L,23,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,97
8,DEL BIOBIO,BIOBIO,21,NACIMIENTO,B,9,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,INDEPENDIENTE,265
13,METROPOLITANA DE SANTIAGO,MAIPO,14,SAN BERNARDO,J,42,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO PRI E INDEPENDIENTES,INDEPENDIENTE,483
15,ARICA Y PARINACOTA,PARINACOTA,1,GENERAL LAGOS,G,12,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,56
1,DE TARAPACA,IQUIQUE,2,ALTO HOSPICIO,G,21,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,526
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,EL BOSQUE,C,13,PACTO PODER ECOLOGISTA Y CIUDADANO,,INDEPENDIENTE,419
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,LAGUNA BLANCA,J,11,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO PRI E INDEPENDIENTES,INDEPENDIENTE,16
4,DE COQUIMBO,ELQUI,5,COQUIMBO,B,10,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,2707
9,DE LA ARAUCANIA,CAUTIN,22,LAUTARO,S,28,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,192
5,DE VALPARAISO,MARGA MARGA,6,LIMACHE,H,18,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,430
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,ÑUÑOA,S,70,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,611
9,DE LA ARAUCANIA,CAUTIN,23,PITRUFQUEN,G,12,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,PARTIDO RADICAL SOCIALDEMOCRATA,284
9,DE LA ARAUCANIA,CAUTIN,23,GORBEA,B,6,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,INDEPENDIENTE,101
2,DE ANTOFAGASTA,ANTOFAGASTA,3,ANTOFAGASTA,G,28,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,280
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,PUNTA ARENAS,L,45,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,676
5,DE VALPARAISO,PETORCA,6,ZAPALLAR,L,27,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,118
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,QUILICURA,H,23,PACTO CHILE VAMOS RN E INDEPENDIENTES,,INDEPENDIENTE,630
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,QUILICURA,S,54,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,INDEPENDIENTE,2398
5,DE VALPARAISO,SAN ANTONIO,7,ALGARROBO,S,38,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PCCH E INDEPENDIENTES,PARTIDO COMUNISTA DE CHILE ,18
10,DE LOS LAGOS,LLANQUIHUE,26,MAULLIN,B,8,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,460
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,TILTIL,H,16,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,22
7,DEL MAULE,TALCA,17,RIO CLARO,G,12,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,117
4,DE COQUIMBO,LIMARI,5,PUNITAQUI,G,15,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,85
5,DE VALPARAISO,MARGA MARGA,6,QUILPUE,G,20,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,109
14,DE LOS RIOS,VALDIVIA,24,VALDIVIA,J,28,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,517
2,DE ANTOFAGASTA,EL LOA,3,CALAMA,G,23,PACTO CON LA FUERZA DEL FUTURO,"SUBPACTO IC, MAS REGION E INDEPENDIENTES",INDEPENDIENTE,184
4,DE COQUIMBO,LIMARI,5,OVALLE,L,47,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,461
4,DE COQUIMBO,ELQUI,5,LA SERENA,H,33,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,1582
13,METROPOLITANA DE SANTIAGO,MELIPILLA,14,MARIA PINTO,J,24,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO PRI E INDEPENDIENTES,PARTIDO REGIONALISTA INDEPENDIENTE,69
5,DE VALPARAISO,SAN FELIPE,6,PUTAENDO,G,9,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,94
8,DEL BIOBIO,CONCEPCION,20,PENCO,L,31,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,1282
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,SAN FERNANDO,L,27,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,1418
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PERALILLO,L,18,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,195
14,DE LOS RIOS,VALDIVIA,24,VALDIVIA,H,23,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,118
8,DEL BIOBIO,BIOBIO,21,ALTO BIOBIO,B,4,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,INDEPENDIENTE,200
7,DEL MAULE,CURICO,17,ROMERAL,B,8,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,218
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,MAIPU,H,46,PACTO CHILE VAMOS RN E INDEPENDIENTES,,INDEPENDIENTE,622
7,DEL MAULE,CAUQUENES,18,CHANCO,H,20,PACTO CHILE VAMOS RN E INDEPENDIENTES,,INDEPENDIENTE,350
8,DEL BIOBIO,CONCEPCION,20,TOME,S,45,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,INDEPENDIENTE,404
